,NUMERO_EKOGUI,ID_ENTIDAD,PROBA_FAVORABLE,CATEGORIA_PREDICCION
589507,901346,433,0.357827476,DESFAVORABLE
29973,1070073,405,0.3390342052,DESFAVORABLE
482485,690897,124,0.3942857143,DESFAVORABLE
153636,167622,115,0.3647058824,DESFAVORABLE
301913,396459,433,0.357827476,DESFAVORABLE
464012,65506,405,0.1223021583,DESFAVORABLE
260126,318294,114,0.29,DESFAVORABLE
122107,133411,348,1,FAVORABLE
76100,1189046,405,0.1223021583,DESFAVORABLE
472806,671214,405,0.1223021583,DESFAVORABLE
468340,662654,405,0.1223021583,DESFAVORABLE
179955,199942,115,0.3647058824,DESFAVORABLE
145317,156704,169,0.8177339901,FAVORABLE
247808,289992,124,0.277486911,DESFAVORABLE
637920,988361,356,0.2981651376,DESFAVORABLE
428924,602792,356,0.4208037825,DESFAVORABLE
465031,656842,405,0.1223021583,DESFAVORABLE
345751,475537,433,0.357827476,DESFAVORABLE
250283,297288,409,0.6521400778,FAVORABLE
633606,977747,405,0.1223021583,DESFAVORABLE
631608,972671,356,0.4208037825,DESFAVORABLE
524880,774087,405,0.1223021583,DESFAVORABLE
318300,425887,219,0.8177339901,FAVORABLE
122766,1337041,356,0.4208037825,DESFAVORABLE
460354,647281,405,0.1223021583,DESFAVORABLE
562517,850591,232,0.6521400778,FAVORABLE
552645,830977,356,0.4208037825,DESFAVORABLE
54526,1130468,356,0.4208037825,DESFAVORABLE
319208,427406,157,0.6521400778,FAVORABLE
315637,421111,157,0.6521400778,FAVORABLE
470313,666478,405,0.1223021583,DESFAVORABLE
622104,948845,405,0.1223021583,DESFAVORABLE
472053,669842,405,0.1223021583,DESFAVORABLE
271731,338168,405,0.1223021583,DESFAVORABLE
71846,1173958,405,0.1223021583,DESFAVORABLE
620915,945978,405,0.1223021583,DESFAVORABLE
395687,549345,405,0.1223021583,DESFAVORABLE
292152,376416,405,0.3390342052,DESFAVORABLE
39191,1090450,405,0.1223021583,DESFAVORABLE
566631,858573,356,0.2981651376,DESFAVORABLE
504155,730711,356,0.2981651376,DESFAVORABLE
630521,970036,405,0.3390342052,DESFAVORABLE
546590,818845,433,0.357827476,DESFAVORABLE
48729,1114045,356,0.2981651376,DESFAVORABLE
609889,92670,125,0.6521400778,FAVORABLE
612525,929568,405,0.1223021583,DESFAVORABLE
342261,470010,356,0.2981651376,DESFAVORABLE
606767,923282,405,0.1223021583,DESFAVORABLE
288172,368562,356,0.2981651376,DESFAVORABLE
10712,1024227,356,0.2981651376,DESFAVORABLE
421212,591862,405,0.3390342052,DESFAVORABLE
606078,922518,405,0.1223021583,DESFAVORABLE
505087,732415,115,0.3647058824,DESFAVORABLE
467365,660866,356,0.2981651376,DESFAVORABLE
36202,108361,401,0.8177339901,FAVORABLE
421398,592047,405,0.1223021583,DESFAVORABLE
55105,113165,401,0.9402985075,FAVORABLE
531301,788,1677,0.8177339901,FAVORABLE
103265,126506,209,0.6521400778,FAVORABLE
94121,1235031,356,0.2981651376,DESFAVORABLE
347408,478058,405,0.1223021583,DESFAVORABLE
347713,478571,405,0.3390342052,DESFAVORABLE
190813,2052350,356,0.2981651376,DESFAVORABLE
64328,1154461,405,0.1223021583,DESFAVORABLE
571573,869158,405,0.1223021583,DESFAVORABLE
417656,585858,426,0.8177339901,FAVORABLE
127621,1360113,124,0.3942857143,DESFAVORABLE
168382,185215,199,0.6521400778,FAVORABLE
421984,5927,220,0.6,FAVORABLE
552037,829800,405,0.3390342052,DESFAVORABLE
374403,524475,405,0.3390342052,DESFAVORABLE
64076,1153832,356,0.4208037825,DESFAVORABLE
6782,1015896,405,0.3390342052,DESFAVORABLE
414385,579771,405,0.1223021583,DESFAVORABLE
44335,1102692,124,0.3942857143,DESFAVORABLE
630660,970440,405,0.1223021583,DESFAVORABLE
192910,2062413,405,0.1223021583,DESFAVORABLE
175032,193966,115,0.3647058824,DESFAVORABLE
329710,447557,433,0.357827476,DESFAVORABLE
370978,518651,366,0.8177339901,FAVORABLE
171975,189831,171,0.8177339901,FAVORABLE
320698,430507,405,0.1223021583,DESFAVORABLE
522699,769734,125,0.8177339901,FAVORABLE
168960,185809,147,0.8177339901,FAVORABLE
20737,104746,232,0.6521400778,FAVORABLE
336697,460065,405,0.1223021583,DESFAVORABLE
593429,907531,405,0.3390342052,DESFAVORABLE
622447,949836,405,0.1223021583,DESFAVORABLE
517953,759602,405,0.1223021583,DESFAVORABLE
194936,2075177,232,0.6086956522,FAVORABLE
71139,1171979,405,0.1223021583,DESFAVORABLE
602148,916877,405,0.1223021583,DESFAVORABLE
635711,982737,405,0.1223021583,DESFAVORABLE
271751,338203,405,0.1223021583,DESFAVORABLE
303370,399097,405,0.1223021583,DESFAVORABLE
565928,856992,405,0.3390342052,DESFAVORABLE
356333,493247,433,0.357827476,DESFAVORABLE
463624,654234,405,0.1223021583,DESFAVORABLE
490603,706388,356,0.6363636364,FAVORABLE
26365,1060610,114,0.29,DESFAVORABLE
481248,68897,408,0.8177339901,FAVORABLE
496421,716849,405,0.1223021583,DESFAVORABLE
321716,432624,115,0.3647058824,DESFAVORABLE
379523,531879,405,0.1223021583,DESFAVORABLE
361002,501643,114,0.29,DESFAVORABLE
317565,424598,405,0.1223021583,DESFAVORABLE
515497,754336,356,0.2981651376,DESFAVORABLE
58332,1139930,405,0.1223021583,DESFAVORABLE
21711,1050156,433,0.357827476,DESFAVORABLE
239092,273243,63,0.8177339901,FAVORABLE
580659,886659,1687,0.6521400778,FAVORABLE
133720,1387687,405,0.1223021583,DESFAVORABLE
274730,343557,209,0.6521400778,FAVORABLE
5531,101331,232,0.6521400778,FAVORABLE
372907,521827,114,0.2547425474,DESFAVORABLE
307256,406106,158,0.6521400778,FAVORABLE
